BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
t, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
      9750,      83146,  26067,  -1910,   -348,  -668, -1049, -1072,  -1075,    -63,    106,    -57,   4757,   2357,    135, 5
      9762,      83148,  26067,  -1883,   -358,  -669, -1037, -1053,  -1057,   -124,    190,    -83,   4665,   2250,    290, 5
      9774,      83146,  26067,  -1893,   -346,  -681, -1030, -1055,  -1061,   -227,    242,   -136,   4675,   2295,    170, 5
      9786,      83149,  26067,  -1903,   -359,  -676, -1006, -1054,  -1055,   -242,    234,   -142,   4617,   2440,    257, 5
      9798,      83149,  26068,  -1899,   -358,  -695, -1047, -1071,  -1074,   -239,    233,   -119,   4595,   2402,    285, 5
      9811,      83148,  26068,  -1901,   -355,  -706, -1049, -1073,  -1076,   -252,    252,   -121,   4670,   2437,    270, 5
      9823,      83148,  26068,  -1906,   -372,  -700, -1041, -1066,  -1069,   -275,    277,    -69,   4650,   2305,    262, 5
      9835,      83144,  26068,  -1884,   -353,  -695, -1029, -1055,  -1060,   -235,    230,     -5,   4617,   2427,    290, 5
      9847,      83147,  26068,  -1902,   -363,  -696, -1049, -1066,  -1060,   -183,    143,     43,   4645,   2362,    372, 5
      9859,      83149,  26068,  -1888,   -358,  -705, -1049, -1075,  -1076,   -155,     -6,     93,   4677,   2325,    252, 5
      9871,      83144,  26068,  -1890,   -362,  -693, -1035, -1061,  -1065,    -58,    -60,     92,   4600,   2305,    377, 5
      9883,      83144,  26068,  -1892,   -347,  -696, -1016, -1067,  -1075,    -40,    -56,    109,   4632,   2375,    222, 5
      9895,      83147,  26068,  -1906,   -357,  -673, -1052, -1078,  -1075,    -93,    -47,     60,   4692,   2332,    170, 5
      9907,      83144,  26068,  -1896,   -361,  -693, -1049, -1076,  -1077,   -198,     37,     31,   4697,   2365,    300, 5
      9919,      83150,  26068,  -1901,   -361,  -689, -1038, -1063,  -1068,   -216,    102,    -15,   4682,   2287,    217, 5
      9931,      83146,  26068,  -1894,   -355,  -690, -1046, -1072,  -1076,   -172,    199,    -57,   4697,   2300,    257, 5
      9944,      83144,  26068,  -1891,   -353,  -678, -1048, -1074,  -1076,   -140,    229,    -83,   4775,   2407,    247, 5
      9956,      83145,  26068,  -1892,   -365,  -693, -1034, -1060,  -1065,   -136,    298,    -74,   4677,   2225,    310, 5
      9968,      83148,  26068,  -1882,   -356,  -684, -1037, -1062,  -1067,   -173,    256,    -39,   4627,   2395,    155, 5
      9980,      83150,  26068,  -1893,   -355,  -699, -1002, -1056,  -1067,   -119,    227,    -51,   4637,   2427,    150, 5
      9992,      83147,  26068,  -1890,   -357,  -718, -1028, -1056,  -1061,   -105,    137,    -28,   4605,   2375,    247, 5
     10004,      83150,  26068,  -1883,   -362,  -711, -1047, -1072,  -1075,     -1,     29,    -75,   4710,   2325,    325, 5
     10016,      83145,  26068,  -1898,   -372,  -722, -1041, -1057,  -1056,    -18,     -8,    -73,   4785,   2320,    207, 5
     10028,      83145,  26068,  -1891,   -356,  -719, -1049, -1072,  -1067,     18,    -78,    -80,   4762,   2395,    185, 5
     10040,      83147,  26068,  -1896,   -370,  -694, -1051, -1069,  -1062,      5,   -121,    -73,   4677,   2267,    352, 5
     10052,      83147,  26070,  -1894,   -380,  -689, -1045, -1071,  -1073,    -75,    -99,      2,   4642,   2320,    232, 5
     10064,      83147,  26070,  -1883,   -364,  -698, -1031, -1059,  -1063,   -177,     24,     35,   4677,   2407,    257, 5
     10076,      83144,  26070,  -1896,   -357,  -679, -1049, -1075,  -1077,   -239,    105,     19,   4785,   2390,    222, 5
     10088,      83144,  26070,  -1891,   -357,  -695,  -995, -1051,  -1061,   -255,    142,    -56,   4692,   2455,    202, 5
     10101,      83146,  26070,  -1885,   -357,  -689, -1049, -1075,  -1078,   -213,    151,    -49,   4725,   2455,    280, 5
     10113,      83147,  26070,  -1893,   -364,  -694, -1049, -1075,  -1078,   -180,    113,      7,   4757,   2332,    227, 5
     10125,      83146,  26070,  -1893,   -368,  -710, -1049, -1076,  -1076,   -106,     16,     83,   4762,   2320,    320, 5
     10137,      83144,  26070,  -1887,   -354,  -702, -1038, -1055,  -1056,    -65,    -16,    104,   4682,   2407,    337, 5
     10149,      83146,  26070,  -1901,   -363,  -695, -1051, -1076,  -1078,    -58,    -13,     68,   4740,   2432,    315, 5
     10161,      83147,  26070,  -1887,   -367,  -690, -1036, -1061,  -1065,    -48,     97,     30,   4710,   2347,    280, 5
     10173,      83148,  26070,  -1885,   -362,  -698, -1042, -1058,  -1055,   -168,    177,     31,   4710,   2362,    270, 5
     10185,      83144,  26070,  -1888,   -372,  -693,  -999, -1054,  -1064,   -150,    189,     22,   4740,   2422,    300, 5
     10197,      83147,  26070,  -1893,   -361,  -723, -1046, -1072,  -1075,   -159,    138,     41,   4650,   2427,    310, 5
     10209,      83146,  26070,  -1889,   -365,  -706, -1033, -1061,  -1064,   -140,     68,     82,   4735,   2427,    295, 5
     10221,      83148,  26070,  -1891,   -368,  -701, -1033, -1059,  -1063,   -134,     38,    142,   4600,   2300,    310, 5
     10234,      83146,  26070,  -1889,   -379,  -688, -1037, -1064,  -1068,   -165,     44,    208,   4627,   2375,    372, 5
     10246,      83145,  26070,  -1887,   -377,  -715, -1048, -1065,  -1059,   -166,     85,    197,   4767,   2310,    262, 5
     10258,      83145,  26070,  -1894,   -363,  -688, -1027, -1055,  -1059,   -180,     73,    164,   4692,   2352,    315, 5
     10270,      83144,  26070,  -1889,   -356,  -689, -1052, -1078,  -1078,   -123,     81,    111,   4632,   2310,    190, 5
     10282,      83143,  26070,  -1903,   -348,  -677,  -999, -1045,  -1055,    -45,    133,     84,   4637,   2365,    165, 5
     10294,      83144,  26070,  -1888,   -359,  -703, -1032, -1060,  -1064,     -6,    156,     77,   4605,   2407,    310, 5
     10306,      83144,  26072,  -1889,   -365,  -683, -1038, -1064,  -1069,    -97,    134,     93,   4697,   2375,    342, 5
     10318,      83146,  26072,  -1896,   -357,  -711, -1041, -1068,  -1071,   -146,    102,     83,   4677,   2320,    145, 5
     10330,      83146,  26072,  -1889,   -366,  -697, -1028, -1056,  -1062,   -191,     64,    109,   4697,   2380,    127, 5
     10342,      83145,  26072,  -1891,   -370,  -700, -1051, -1076,  -1077,   -230,    -24,    140,   4682,   2245,    332, 5
     10354,      83147,  26072,  -1894,   -355,  -708, -1048, -1074,  -1075,   -172,    -79,    137,   4665,   2175,    237, 5
     10366,      83145,  26072,  -1889,   -362,  -724, -1044, -1070,  -1072,   -185,   -145,    136,   4557,   2432,    280, 5
     10379,      83143,  26072,  -1880,   -355,  -690, -1013, -1068,  -1075,   -129,   -125,    153,   4545,   2390,    190, 5
     10391,      83146,  26072,  -1888,   -365,  -687, -1026, -1054,  -1059,   -138,    -67,    122,   4637,   2395,    232, 5
     10403,      83146,  26072,  -1892,   -357,  -699, -1037, -1064,  -1069,   -237,    -48,    123,   4650,   2402,    165, 5
     10415,      83147,  26072,  -1893,   -345,  -696, -1046, -1072,  -1074,   -231,     59,     95,   4675,   2357,    357, 5
     10427,      83147,  26072,  -1905,   -353,  -699, -1049, -1074,  -1076,   -250,     93,     46,   4585,   2390,    242, 5
     10439,      83142,  26072,  -1900,   -373,  -704, -1037, -1062,  -1065,   -266,     75,     34,   4622,   2385,    300, 5
     10451,      83145,  26072,  -1887,   -352,  -716, -1027, -1055,  -1060,   -132,     58,     11,   4677,   2427,    257, 5
     10463,      83144,  26072,  -1893,   -364,  -690, -1026, -1055,  -1061,    -69,     46,    -20,   4720,   2332,    232, 5
     10475,      83145,  26072,  -1890,   -359,  -688, -1028, -1055,  -1059,    -71,     39,     24,   4707,   2295,    290, 5
     10487,      83143,  26072,  -1895,   -373,  -695,  -996, -1054,  -1064,    -75,     70,     57,   4617,   2252,    195, 5
     10499,      83143,  26072,  -1890,   -363,  -702, -1046, -1072,  -1075,   -167,    107,     76,   4632,   2257,    217, 5
     10511,      83142,  26072,  -1883,   -365,  -693, -1033, -1053,  -1057,   -239,     88,     77,   4725,   2365,    195, 5
     10524,      83141,  26072,  -1902,   -355,  -682, -1038, -1063,  -1068,   -241,    114,     67,   4730,   2460,    207, 5
     10536,      83144,  26072,  -1907,   -350,  -688, -1040, -1067,  -1070,   -178,    129,     76,   4675,   2282,    222, 5
     10548,      83144,  26072,  -1897,   -363,  -684, -1045, -1072,  -1072,   -169,     94,    133,   4687,   2390,    252, 5
     10560,      83144,  26072,  -1890,   -356,  -687, -1028, -1057,  -1062,   -126,    126,     98,   4627,   2347,    275, 5
     10572,      83146,  26072,  -1894,   -365,  -692, -1033, -1060,  -1064,   -189,     51,    116,   4645,   2432,    332, 5
     10584,      83145,  26072,  -1897,   -349,  -687,  -995, -1051,  -1060,   -231,    107,    120,   4650,   2395,    262, 5
     10596,      83143,  26072,  -1896,   -349,  -701, -1040, -1068,  -1071,   -176,     61,    154,   4762,   2225,    332, 5
     10608,      83145,  26072,  -1892,   -357,  -684, -1034, -1063,  -1068,   -118,      3,    144,   4725,   2385,    257, 5
     10620,      83142,  26072,  -1895,   -340,  -697, -1026, -1054,  -1059,    -59,    -46,    165,   4735,   2375,    207, 5
     10632,      83141,  26072,  -1894,   -353,  -681, -1031, -1058,  -1062,    -84,    -26,    172,   4610,   2402,    242, 5
     10644,      83142,  26072,  -1900,   -346,  -677, -1049, -1075,  -1077,   -196,     58,    168,   4767,   2257,    237, 5
     10656,      83143,  26072,  -1891,   -353,  -686, -1040, -1069,  -1072,   -277,     74,    132,   4795,   2320,    270, 5
     10669,      83146,  26072,  -1896,   -346,  -694, -1034, -1064,  -1068,   -338,    108,    133,   4637,   2460,    212, 5
     10681,      83144,  26072,  -1872,   -349,  -697,  -997, -1056,  -1067,   -283,     87,     55,   4710,   2370,    202, 5
     10693,      83143,  26072,  -1885,   -338,  -696, -1039, -1067,  -1071,   -209,     69,     14,   4660,   2327,    280, 5
     10705,      83141,  26072,  -1897,   -349,  -685, -1046, -1073,  -1076,   -118,     63,    -19,   4710,   2450,    145, 5
     10717,      83139,  26072,  -1908,   -343,  -673, -1045, -1074,  -1076,    -76,     68,    -69,   4682,   2315,    257, 5
     10729,      83144,  26072,  -1902,   -350,  -700, -1047, -1072,  -1075,    -61,    135,    -58,   4660,   2245,    227, 5
     10741,      83139,  26072,  -1899,   -350,  -702, -1032, -1059,  -1064,    -54,    146,    -65,   4655,   2315,    367, 5
     10753,      83142,  26072,  -1896,   -354,  -698, -1031, -1054,  -1058,    -93,    132,    -23,   4682,   2362,    382, 5
     10765,      83140,  26072,  -1884,   -345,  -710, -1032, -1052,  -1056,   -109,     81,    -18,   4670,   2352,    290, 5
     10777,      83140,  26072,  -1896,   -358,  -693, -1049, -1076,  -1078,   -182,    -18,     50,   4567,   2212,    295, 5
     10789,      83142,  26072,  -1897,   -354,  -698, -1009, -1067,  -1071,   -156,    -65,     77,   4617,   2305,    367, 5
     10802,      83145,  26072,  -1900,   -348,  -688, -1025, -1053,  -1059,   -170,    -30,     67,   4632,   2245,    347, 5
     10814,      83145,  26074,  -1890,   -349,  -690, -1036, -1065,  -1069,   -168,    -19,     22,   4632,   2362,    280, 5
     10826,      83139,  26074,  -1896,   -345,  -685, -1037, -1067,  -1070,   -212,     19,     -3,   4637,   2287,    295, 5
     10838,      83142,  26074,  -1899,   -351,  -669, -1049, -1076,  -1070,   -250,    102,      7,   4697,   2267,    325, 5
     10850,      83146,  26074,  -1892,   -341,  -676, -1037, -1063,  -1067,   -231,    115,     -7,   4645,   2325,    435, 5
     10862,      83141,  26074,  -1899,   -355,  -686, -1032, -1060,  -1065,   -165,    137,    -49,   4692,   2400,    305, 5
     10874,      83143,  26074,  -1900,   -353,  -703, -1026, -1054,  -1060,    -68,    137,    -84,   4802,   2422,    212, 5
     10886,      83144,  26074,  -1885,   -350,  -690,  -990, -1047,  -1057,      1,    118,   -120,   4715,   2437,    212, 5
     10898,      83141,  26074,  -1878,   -352,  -697, -1038, -1068,  -1072,     76,    140,   -183,   4710,   2365,    190, 5
     10910,      83144,  26074,  -1888,   -362,  -693, -1048, -1067,  -1060,    -22,     94,   -158,   4677,   2417,    252, 5
     10922,      83140,  26074,  -1893,   -373,  -693, -1032, -1053,  -1059,      3,     63,   -155,   4692,   2332,    337, 5
     10934,      83141,  26074,  -1904,   -359,  -690, -1048, -1075,  -1076,   -134,     91,   -127,   4617,   2550,    300, 5
     10947,      83138,  26074,  -1898,   -365,  -675, -1032, -1052,  -1056,   -177,    125,    -62,   4687,   2342,    207, 5
     10959,      83140,  26074,  -1894,   -356,  -711, -1048, -1076,  -1076,   -256,     68,    -81,   4692,   2375,    275, 5
     10971,      83144,  26074,  -1885,   -365,  -683, -1040, -1070,  -1072,   -335,     72,    -53,   4642,   2450,    185, 5
     10983,      83142,  26074,  -1890,   -357,  -695,  -999, -1060,  -1069,   -418,     82,    -11,   4752,   2385,    190, 5
     10995,      83144,  26074,  -1891,   -361,  -682, -1039, -1068,  -1072,   -312,    110,    -47,   4627,   2320,    180, 5
     11007,      83140,  26074,  -1901,   -378,  -706, -1037, -1067,  -1070,   -316,    110,      3,   4665,   2400,     20, 5
     11019,      83141,  26074,  -1885,   -357,  -684, -1028, -1056,  -1062,   -210,    134,     11,   4615,   2407,    237, 5
     11031,      83137,  26074,  -1886,   -381,  -704, -1032, -1052,  -1059,   -149,     69,    -16,   4660,   2365,    337, 5
     11043,      83140,  26074,  -1892,   -368,  -697, -1046, -1074,  -1071,   -151,     31,     45,   4702,   2407,    310, 5
     11055,      83140,  26074,  -1905,   -370,  -697, -1032, -1053,  -1057,   -238,    -71,    137,   4650,   2395,    145, 5
     11067,      83140,  26074,  -1891,   -364,  -695, -1031, -1059,  -1064,   -279,    -77,    116,   4702,   2427,     97, 5
     11079,      83143,  26074,  -1895,   -363,  -690, -1003, -1064,  -1072,   -370,   -145,    187,   4767,   2352,    212, 5
     11091,      83143,  26074,  -1891,   -356,  -698, -1046, -1074,  -1078,   -303,   -178,    114,   4747,   2450,    180, 5
     11104,      83145,  26074,  -1898,   -362,  -681, -1037, -1065,  -1069,   -205,   -162,      7,   4735,   2432,    180, 5
     11116,      83141,  26074,  -1911,   -357,  -652, -1041, -1070,  -1072,   -172,    -46,    -43,   4692,   2437,    275, 5
     11128,      83143,  26074,  -1895,   -370,  -678, -1026, -1055,  -1063,    -44,    136,    -20,   4822,   2550,    295, 5
     11140,      83138,  26074,  -1894,   -367,  -665, -1031, -1060,  -1065,    -83,    147,    -71,   4780,   2432,    315, 5
     11152,      83135,  26074,  -1892,   -369,  -664, -1044, -1071,  -1075,   -107,    237,   -108,   4800,   2422,    347, 5
     11164,      83142,  26074,  -1889,   -362,  -700, -1039, -1067,  -1071,     14,    259,   -118,   4682,   2347,    262, 5
     11176,      83144,  26074,  -1877,   -351,  -668, -1032, -1060,  -1064,    118,    302,   -191,   4627,   2342,    195, 5
     11188,      83142,  26074,  -1883,   -364,  -705,  -990, -1047,  -1059,    143,    193,   -229,   4697,   2352,    247, 5
     11200,      83140,  26074,  -1888,   -370,  -686, -1047, -1074,  -1077,    203,     97,   -304,   4735,   2412,    247, 5
     11212,      83138,  26074,  -1893,   -372,  -688, -1029, -1056,  -1062,    221,     74,   -334,   4682,   2450,    217, 5
     11224,      83140,  26074,  -1889,   -388,  -668, -1041, -1071,  -1074,     50,     70,   -233,   4687,   2385,    445, 5
     11237,      83140,  26074,  -1911,   -375,  -661, -1047, -1075,  -1077,    -14,    138,   -169,   4740,   2402,    320, 5
     11249,      83139,  26074,  -1884,   -370,  -677, -1045, -1072,  -1074,     -9,    247,   -223,   4627,   2470,    337, 5
     11261,      83140,  26074,  -1891,   -397,  -703, -1041, -1070,  -1073,   -143,    303,   -129,   4687,   2567,    270, 5
     11273,      83138,  26074,  -1889,   -399,  -684, -1038, -1067,  -1071,   -259,    349,    -21,   4642,   2460,    362, 5
     11285,      83140,  26074,  -1879,   -396,  -700,  -986, -1047,  -1057,   -333,    313,     24,   4637,   2492,    357, 5
     11297,      83140,  26074,  -1891,   -377,  -686, -1047, -1075,  -1077,   -306,    223,    -81,   4615,   2460,    377, 5
     11309,      83138,  26074,  -1881,   -397,  -705, -1046, -1073,  -1076,   -181,    109,    -79,   4747,   2440,    367, 5
     11321,      83138,  26074,  -1892,   -389,  -694, -1042, -1070,  -1072,   -151,     -1,    -29,   4747,   2445,    275, 5
     11333,      83140,  26074,  -1884,   -404,  -711, -1026, -1053,  -1057,    -95,     -9,      4,   4650,   2445,    305, 5
     11345,      83144,  26074,  -1888,   -405,  -676, -1038, -1067,  -1071,   -217,   -102,    135,   4650,   2390,    247, 5
     11357,      83140,  26074,  -1891,   -389,  -678, -1026, -1054,  -1059,   -204,    -98,    222,   4692,   2390,    285, 5
     11369,      83142,  26074,  -1889,   -393,  -705, -1049, -1076,  -1071,   -283,    -37,    234,   4692,   2412,    367, 5
     11382,      83140,  26074,  -1885,   -388,  -688, -1002, -1059,  -1068,   -410,      8,    306,   4697,   2557,    202, 5
     11394,      83139,  26074,  -1884,   -384,  -697, -1049, -1075,  -1072,   -461,     36,    349,   4790,   2475,    290, 5
     11406,      83139,  26074,  -1888,   -375,  -686, -1049, -1070,  -1063,   -339,     70,    321,   4692,   2400,    190, 5
     11418,      83137,  26074,  -1897,   -375,  -687, -1049, -1076,  -1077,   -240,    -38,    263,   4735,   2440,    310, 5
     11430,      83136,  26074,  -1888,   -371,  -698, -1027, -1057,  -1063,   -204,    -67,    230,   4707,   2475,    342, 5
     11442,      83138,  26074,  -1884,   -365,  -696, -1049, -1077,  -1075,    -57,   -108,    188,   4752,   2427,    262, 5
     11454,      83140,  26074,  -1897,   -383,  -704, -1042, -1069,  -1072,    -84,   -246,    118,   4747,   2390,    247, 5
     11466,      83138,  26074,  -1899,   -377,  -660, -1030, -1060,  -1065,   -140,   -239,    137,   4687,   2380,    270, 5
     11478,      83138,  26074,  -1892,   -381,  -662, -1011, -1068,  -1069,   -218,   -154,    136,   4747,   2362,    290, 5
     11490,      83136,  26074,  -1898,   -375,  -691, -1038, -1068,  -1071,   -245,    -22,    168,   4720,   2352,    300, 5
     11502,      83140,  26074,  -1904,   -379,  -683, -1041, -1069,  -1072,   -275,     60,    216,   4790,   2402,    232, 5
     11514,      83137,  26074,  -1906,   -372,  -662, -1042, -1060,  -1056,   -287,    100,    200,   4675,   2512,    180, 5
     11527,      83139,  26074,  -1905,   -372,  -679, -1046, -1072,  -1075,   -102,    170,    108,   4622,   2470,    367, 5
     11539,      83137,  26074,  -1891,   -369,  -685, -1049, -1075,  -1070,    -61,    154,    100,   4637,   2362,    295, 5
     11551,      83142,  26074,  -1893,   -369,  -670, -1028, -1056,  -1062,     19,    112,     90,   4572,   2400,    195, 5
     11563,      83142,  26074,  -1878,   -387,  -701, -1042, -1070,  -1073,     87,     24,    114,   4715,   2417,    270, 5
     11575,      83142,  26076,  -1896,   -386,  -682, -1035, -1062,  -1067,     -1,    -89,    158,   4677,   2400,    150, 5
     11587,      83142,  26076,  -1895,   -385,  -663, -1010, -1070,  -1075,   -148,   -111,    196,   4702,   2332,    165, 5
     11599,      83142,  26076,  -1890,   -385,  -680, -1049, -1075,  -1072,   -299,    -64,    219,   4665,   2475,    257, 5
     11611,      83141,  26076,  -1892,   -360,  -652, -1047, -1072,  -1075,   -373,     59,    229,   4770,   2337,    352, 5
     11623,      83140,  26076,  -1892,   -361,  -678, -1047, -1072,  -1074,   -334,    188,    194,   4610,   2342,    150, 5
     11635,      83138,  26076,  -1888,   -371,  -682, -1026, -1055,  -1060,   -385,    128,    276,   4655,   2412,    190, 5
     11647,      83140,  26076,  -1879,   -360,  -693, -1049, -1069,  -1061,   -323,    140,    319,   4572,   2450,    190, 5
     11659,      83137,  26076,  -1885,   -364,  -685, -1049, -1077,  -1075,   -268,     27,    257,   4687,   2427,    155, 5
     11672,      83139,  26076,  -1886,   -360,  -670, -1029, -1057,  -1063,   -157,    -22,    242,   4650,   2412,     60, 5
     11684,      83140,  26076,  -1895,   -356,  -687,  -993, -1048,  -1058,   -169,    -79,    300,   4632,   2327,    140, 5
     11696,      83141,  26076,  -1883,   -354,  -658, -1047, -1074,  -1076,   -110,    -91,    270,   4665,   2357,    150, 5
     11708,      83138,  26076,  -1901,   -388,  -689, -1028, -1054,  -1060,   -109,    -46,    272,   4747,   2407,    175, 5
     11720,      83140,  26076,  -1902,   -370,  -667, -1033, -1062,  -1068,   -193,    -51,    315,   4740,   2337,    257, 5
     11732,      83140,  26076,  -1897,   -394,  -688, -1041, -1070,  -1072,   -260,     -8,    316,   4610,   2320,    202, 5
     11744,      83140,  26076,  -1876,   -442,  -667, -1033, -1062,  -1067,   -201,     57,    -11,   4600,   2325,    195, 5
     11756,      83140,  26076,  -1874,   -460,  -671, -1039, -1068,  -1071,     70,    254,   -408,   4582,   2357,    232, 5
     11768,      83138,  26076,  -1904,   -328,  -674, -1044, -1072,  -1074,   -187,    186,     97,   4725,   2342,    247, 5
     11780,      83145,  26076,  -1889,   -397,  -685, -1009, -1064,  -1072,    284,    211,   -395,   4632,   2337,    295, 5
     11792,      83137,  26076,  -1922,   -281,  -682, -1030, -1056,  -1062,   -165,     53,    278,   4557,   2295,    222, 5
     11804,      83141,  26076,  -1899,   -338,  -677, -1047, -1074,  -1077,   -281,    -81,    261,   4605,   2437,    352, 5
     11817,      83142,  26076,  -1894,   -356,  -666, -1045, -1071,  -1074,   -215,    -70,    301,   4665,   2357,    242, 5
     11829,      83142,  26075,  -1901,   -381,  -689, -1049, -1075,  -1076,   -342,    -20,    344,   4677,   2380,    262, 5
     11841,      83139,  26075,  -1881,   -434,  -689, -1044, -1071,  -1072,   -307,    179,    136,   4762,   2332,    247, 5
     11853,      83136,  26075,  -1888,   -411,  -676, -1044, -1070,  -1073,    -58,    439,   -418,   4720,   2220,    295, 5
     11865,      83138,  26075,  -1899,   -303,  -653, -1030, -1056,  -1061,   -153,    369,   -114,   4687,   2342,    262, 5
     11877,      83136,  26075,  -1829,   -417,  -694, -1039, -1065,  -1069,     97,    350,   -283,   4610,   2295,    175, 5
     11889,      83143,  26075,  -1949,   -238,  -696, -1007, -1061,  -1070,   -244,    174,    490,   4610,   2352,    217, 5
     11901,      83137,  26075,  -1917,   -313,  -699, -1031, -1057,  -1062,   -125,      1,    221,   4632,   2357,    367, 5
     11913,      83139,  26075,  -1885,   -403,  -671, -1049, -1075,  -1072,    -41,     67,    198,   4702,   2342,    222, 5
     11925,      83142,  26075,  -1889,   -388,  -675, -1032, -1060,  -1065,    -12,    194,    137,   4710,   2347,    290, 5
     11937,      83142,  26075,  -1917,   -361,  -669, -1044, -1071,  -1074,    -64,    122,    102,   4605,   2332,    310, 5
     11949,      83136,  26075,  -1913,   -309,  -689, -1040, -1067,  -1071,   -260,     93,    322,   4642,   2235,    195, 5
     11962,      83139,  26075,  -1884,   -385,  -684, -1044, -1071,  -1074,   -290,     47,    216,   4650,   2402,    252, 5
     11974,      83138,  26075,  -1880,   -379,  -648, -1049, -1074,  -1069,   -162,    101,    -33,   4670,   2450,    242, 5
     11986,      83137,  26075,  -1897,   -381,  -684, -1014, -1069,  -1069,     85,    260,   -278,   4670,   2407,    257, 5
     11998,      83142,  26075,  -1881,   -334,  -697, -1037, -1065,  -1070,   -214,    129,    119,   4632,   2530,    270, 5
     12010,      83140,  26075,  -1903,   -367,  -696, -1035, -1062,  -1067,   -290,     87,    254,   4747,   2272,    405, 5
     12022,      83138,  26075,  -1894,   -389,  -679, -1045, -1072,  -1075,   -224,    126,    163,   4615,   2245,    212, 5
     12034,      83142,  26075,  -1890,   -349,  -687, -1040, -1069,  -1072,   -108,    201,    151,   4605,   2315,    145, 5
     12046,      83137,  26075,  -1876,   -388,  -676, -1048, -1075,  -1077,   -191,    144,     92,   4637,   2337,    145, 5
     12058,      83138,  26075,  -1897,   -355,  -688, -1037, -1064,  -1069,   -152,    134,     77,   4670,   2362,    347, 5
     12070,      83139,  26075,  -1889,   -340,  -680, -1042, -1069,  -1072,   -213,    151,     34,   4707,   2440,    252, 5
     12082,      83139,  26076,  -1888,   -355,  -687, -1011, -1067,  -1074,   -239,    176,    -33,   4675,   2400,    202, 5
     12094,      83137,  26076,  -1902,   -328,  -701, -1034, -1064,  -1070,    -97,    194,     -8,   4817,   2465,    285, 5
     12106,      83136,  26076,  -1892,   -362,  -715, -1047, -1067,  -1060,   -111,     65,     -8,   4687,   2427,    367, 5
     12119,      83134,  26076,  -1899,   -368,  -693, -1026, -1052,  -1057,   -268,     34,     71,   4730,   2287,    262, 5
     12131,      83139,  26076,  -1898,   -367,  -686, -1047, -1075,  -1078,   -411,     24,    161,   4517,   2470,    262, 5
     12143,      83139,  26076,  -1887,   -365,  -658, -1039, -1069,  -1072,   -350,    102,    157,   4615,   2432,    270, 5
     12155,      83140,  26076,  -1877,   -371,  -707, -1048, -1076,  -1075,   -229,     49,      0,   4645,   2332,    275, 5
     12167,      83139,  26076,  -1898,   -336,  -681, -1039, -1067,  -1071,   -158,    243,     29,   4715,   2395,    275, 5
     12179,      83143,  26076,  -1874,   -390,  -689, -1007, -1062,  -1071,   -120,    158,    -83,   4590,   2357,    217, 5
     12191,      83140,  26076,  -1906,   -378,  -697, -1025, -1054,  -1060,   -187,    109,   -102,   4490,   2305,    325, 5
     12203,      83138,  26076,  -1909,   -294,  -714, -1026, -1055,  -1060,   -168,     95,     91,   4452,   2315,    257, 5
     12215,      83141,  26076,  -1895,   -363,  -683, -1033, -1063,  -1069,   -333,    -13,     46,   4747,   2437,    300, 5
     12227,      83138,  26076,  -1901,   -351,  -694, -1031, -1052,  -1057,   -304,    -13,    100,   4800,   2282,    242, 5
     12239,      83143,  26076,  -1903,   -333,  -710, -1026, -1057,  -1063,     15,     45,     86,   4682,   2337,    257, 5
     12252,      83139,  26076,  -1889,   -374,  -686, -1046, -1075,  -1077,     -7,     -3,     84,   4692,   2492,    332, 5
     12264,      83141,  26076,  -1891,   -360,  -698, -1030, -1057,  -1062,    -79,    -26,    181,   4675,   2365,    270, 5
     12276,      83142,  26076,  -1889,   -349,  -699, -1026, -1055,  -1061,    -83,    -43,    211,   4642,   2412,    247, 5
     12288,      83136,  26076,  -1878,   -401,  -677,  -999, -1056,  -1065,   -155,      8,    143,   4550,   2440,    127, 5
     12300,      83140,  26076,  -1902,   -346,  -687, -1030, -1060,  -1064,   -178,    111,     68,   4642,   2257,    207, 5
     12312,      83141,  26076,  -1900,   -361,  -672, -1032, -1061,  -1067,   -172,    211,    -44,   4595,   2380,    315, 5
     12324,      83140,  26076,  -1895,   -344,  -684, -1026, -1054,  -1059,   -228,    236,    -53,   4650,   2342,    207, 5
     12336,      83140,  26076,  -1917,   -296,  -675, -1026, -1055,  -1060,   -199,    232,     49,   4582,   2337,    270, 5
     12348,      83141,  26076,  -1900,   -360,  -684, -1036, -1065,  -1070,     -5,    165,     -9,   4677,   2290,    237, 5
     12360,      83142,  26076,  -1916,   -317,  -695, -1040, -1069,  -1072,     58,    131,    -98,   4670,   2375,    377, 5
     12372,      83142,  26076,  -1890,   -343,  -733, -1024, -1054,  -1060,    -65,    121,    152,   4687,   2400,    170, 5
     12384,      83145,  26076,  -1890,   -359,  -706, -1006, -1063,  -1071,   -281,    -24,    194,   4682,   2337,    252, 5
     12396,      83141,  26076,  -1899,   -341,  -690, -1040, -1059,  -1056,   -209,    -51,    151,   4675,   2327,    337, 5
     12409,      83142,  26076,  -1894,   -353,  -692, -1026, -1057,  -1063,   -165,    -18,    105,   4692,   2427,    285, 5
